subject_id,comparison,outer_fold,classifier,accuracy,n_selected_features,selected_features,sfs_inner_accuracy,grid_inner_accuracy,best_params
pftest,rest2_vs_type2,2,LDA,0.75,5,COH__FP2__F4__beta_high;COH__F7__F3__gamma;COH__FP1__F7__alpha;COH__FP1__F3__beta_low;BP__F8__beta_low,0.9800000000000001,,{}
pftest,rest2_vs_type2,2,RBF-SVM,0.75,5,COH__FP2__F4__beta_high;COH__F7__F3__gamma;COH__FP1__F7__alpha;COH__FP1__F3__beta_low;BP__F8__beta_low,0.9800000000000001,0.9377777777777776,"{""clf__C"": 50.0, ""clf__gamma"": 0.012386912896918909}"
pftest,rest2_vs_type2,2,KFDA,0.8333333333333334,5,COH__FP2__F4__beta_high;COH__F7__F3__gamma;COH__FP1__F7__alpha;COH__FP1__F3__beta_low;BP__F8__beta_low,0.9800000000000001,0.9155555555555555,"{""clf__C"": 1000.0, ""clf__gamma"": 0.02017697586015141}"
pftest,rest2_vs_type2,3,LDA,0.9166666666666666,4,COH__FP2__F4__gamma;COH__FP1__FP2__gamma;COH__F7__F4__beta_high;BP__F4__theta,0.9400000000000001,,{}
pftest,rest2_vs_type2,3,RBF-SVM,0.9166666666666666,4,COH__FP2__F4__gamma;COH__FP1__FP2__gamma;COH__F7__F4__beta_high;BP__F4__theta,0.9400000000000001,0.9199999999999999,"{""clf__C"": 50.0, ""clf__gamma"": 0.012386912896918909}"
pftest,rest2_vs_type2,3,KFDA,0.9166666666666666,4,COH__FP2__F4__gamma;COH__FP1__FP2__gamma;COH__F7__F4__beta_high;BP__F4__theta,0.9400000000000001,0.9177777777777777,"{""clf__C"": 1000.0, ""clf__gamma"": 0.012386912896918909}"
pftest,rest2_vs_type2,4,LDA,0.75,4,BP__F8__gamma;BP__FP2__delta;COH__FP2__F4__beta_low;COH__F3__F4__beta_high,0.9199999999999999,,{}
pftest,rest2_vs_type2,4,RBF-SVM,0.75,4,BP__F8__gamma;BP__FP2__delta;COH__FP2__F4__beta_low;COH__F3__F4__beta_high,0.9199999999999999,0.9199999999999999,"{""clf__C"": 10.0, ""clf__gamma"": 0.007604489997873477}"
pftest,rest2_vs_type2,4,KFDA,0.75,4,BP__F8__gamma;BP__FP2__delta;COH__FP2__F4__beta_low;COH__F3__F4__beta_high,0.9199999999999999,0.8800000000000001,"{""clf__C"": 1000.0, ""clf__gamma"": 0.007604489997873477}"
pftest,rest2_vs_type2,5,LDA,0.8333333333333334,3,COH__FP2__F4__beta_high;BP__F8__beta_high;COH__FP1__F4__beta_low,0.9155555555555555,,{}
pftest,rest2_vs_type2,5,RBF-SVM,0.8333333333333334,3,COH__FP2__F4__beta_high;BP__F8__beta_high;COH__FP1__F4__beta_low,0.9155555555555555,0.8955555555555555,"{""clf__C"": 1.0, ""clf__gamma"": 0.14204568230027764}"
pftest,rest2_vs_type2,5,KFDA,0.8333333333333334,3,COH__FP2__F4__beta_high;BP__F8__beta_high;COH__FP1__F4__beta_low,0.9155555555555555,0.9155555555555555,"{""clf__C"": 50.0, ""clf__gamma"": 0.03286616756321879}"
yen,rest2_vs_type2,1,LDA,0.5833333333333334,4,BP__FP1__alpha;COH__Fz__F4__delta;COH__FP1__F7__beta_high;BP__FP2__alpha,0.8533333333333333,,{}
yen,rest2_vs_type2,1,RBF-SVM,0.5833333333333334,4,BP__FP1__alpha;COH__Fz__F4__delta;COH__FP1__F7__beta_high;BP__FP2__alpha,0.8533333333333333,0.8333333333333334,"{""clf__C"": 10.0, ""clf__gamma"": 0.007604489997873477}"
yen,rest2_vs_type2,1,KFDA,0.5833333333333334,4,BP__FP1__alpha;COH__Fz__F4__delta;COH__FP1__F7__beta_high;BP__FP2__alpha,0.8533333333333333,0.8333333333333334,"{""clf__C"": 50.0, ""clf__gamma"": 0.02017697586015141}"
yen,rest2_vs_type2,2,LDA,0.6666666666666666,6,COH__F7__Fz__beta_high;COH__F3__Fz__delta;COH__FP2__F4__gamma;COH__Fz__F4__delta;COH__FP2__Fz__delta;COH__FP1__F8__beta_high,0.8755555555555554,,{}
yen,rest2_vs_type2,2,RBF-SVM,0.5833333333333334,6,COH__F7__Fz__beta_high;COH__F3__Fz__delta;COH__FP2__F4__gamma;COH__Fz__F4__delta;COH__FP2__Fz__delta;COH__FP1__F8__beta_high,0.8755555555555554,0.8533333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.007604489997873477}"
yen,rest2_vs_type2,2,KFDA,0.6666666666666666,6,COH__F7__Fz__beta_high;COH__F3__Fz__delta;COH__FP2__F4__gamma;COH__Fz__F4__delta;COH__FP2__Fz__delta;COH__FP1__F8__beta_high,0.8755555555555554,0.8111111111111111,"{""clf__C"": 1000.0, ""clf__gamma"": 0.03286616756321879}"
yen,rest2_vs_type2,3,LDA,0.6666666666666666,3,BP__FP1__alpha;BP__FP2__alpha;COH__F7__F8__gamma,0.7644444444444444,,{}
yen,rest2_vs_type2,3,RBF-SVM,0.5,3,BP__FP1__alpha;BP__FP2__alpha;COH__F7__F8__gamma,0.7644444444444444,0.7444444444444445,"{""clf__C"": 1.0, ""clf__gamma"": 1.0}"
yen,rest2_vs_type2,3,KFDA,0.5,3,BP__FP1__alpha;BP__FP2__alpha;COH__F7__F8__gamma,0.7644444444444444,0.7666666666666666,"{""clf__C"": 0.1, ""clf__gamma"": 0.6139132535407591}"
yen,rest2_vs_type2,4,LDA,0.4166666666666667,3,COH__FP1__Fz__beta_high;COH__FP2__Fz__beta_high;COH__F3__F8__delta,0.8377777777777776,,{}
yen,rest2_vs_type2,4,RBF-SVM,0.4166666666666667,3,COH__FP1__Fz__beta_high;COH__FP2__Fz__beta_high;COH__F3__F8__delta,0.8377777777777776,0.8800000000000001,"{""clf__C"": 1.0, ""clf__gamma"": 2.653297705144422}"
yen,rest2_vs_type2,4,KFDA,0.4166666666666667,3,COH__FP1__Fz__beta_high;COH__FP2__Fz__beta_high;COH__F3__F8__delta,0.8377777777777776,0.86,"{""clf__C"": 50.0, ""clf__gamma"": 2.653297705144422}"
yen,rest2_vs_type2,5,LDA,0.5,5,COH__FP1__Fz__beta_high;BP__Fz__beta_high;BP__F8__alpha;COH__FP1__Fz__beta_low;BP__F7__beta_low,0.8977777777777778,,{}
yen,rest2_vs_type2,5,RBF-SVM,0.5,5,COH__FP1__Fz__beta_high;BP__Fz__beta_high;BP__F8__alpha;COH__FP1__Fz__beta_low;BP__F7__beta_low,0.8977777777777778,0.9,"{""clf__C"": 10.0, ""clf__gamma"": 0.03286616756321879}"
yen,rest2_vs_type2,5,KFDA,0.5,5,COH__FP1__Fz__beta_high;BP__Fz__beta_high;BP__F8__alpha;COH__FP1__Fz__beta_low;BP__F7__beta_low,0.8977777777777778,0.8800000000000001,"{""clf__C"": 1000.0, ""clf__gamma"": 0.14204568230027764}"
